image_path,source,k,curve,fake_score
C:\My_Project\AIGC\stylegan2_test\fake\RCETBMFUTR.jpg,stylegan2_ood,0.1,bottom_first,0.887339
C:\My_Project\AIGC\stylegan2_test\fake\RCETBMFUTR.jpg,stylegan2_ood,0.2,hot_first,0.907107
C:\My_Project\AIGC\stylegan2_test\fake\RCETBMFUTR.jpg,stylegan2_ood,0.2,bottom_first,0.86946
C:\My_Project\AIGC\stylegan2_test\fake\RCETBMFUTR.jpg,stylegan2_ood,0.4,hot_first,0.91537
C:\My_Project\AIGC\stylegan2_test\fake\RCETBMFUTR.jpg,stylegan2_ood,0.4,bottom_first,0.868994
C:\My_Project\AIGC\stylegan2_test\fake\RCETBMFUTR.jpg,stylegan2_ood,0.6,hot_first,0.925
C:\My_Project\AIGC\stylegan2_test\fake\RCETBMFUTR.jpg,stylegan2_ood,0.6,bottom_first,0.6977
C:\My_Project\AIGC\stylegan2_test\fake\RCETBMFUTR.jpg,stylegan2_ood,1.0,hot_first,0.926452
C:\My_Project\AIGC\stylegan2_test\fake\RCETBMFUTR.jpg,stylegan2_ood,1.0,bottom_first,0.926452
C:\My_Project\AIGC\stylegan2_test\fake\RE9I0JZ8XC.jpg,stylegan2_ood,0.05,hot_first,0.926075
C:\My_Project\AIGC\stylegan2_test\fake\RE9I0JZ8XC.jpg,stylegan2_ood,0.05,bottom_first,0.874062
C:\My_Project\AIGC\stylegan2_test\fake\RE9I0JZ8XC.jpg,stylegan2_ood,0.1,hot_first,0.923608
C:\My_Project\AIGC\stylegan2_test\fake\RE9I0JZ8XC.jpg,stylegan2_ood,0.1,bottom_first,0.870424
C:\My_Project\AIGC\stylegan2_test\fake\RE9I0JZ8XC.jpg,stylegan2_ood,0.2,hot_first,0.925716
C:\My_Project\AIGC\stylegan2_test\fake\RE9I0JZ8XC.jpg,stylegan2_ood,0.2,bottom_first,0.865828
C:\My_Project\AIGC\stylegan2_test\fake\RE9I0JZ8XC.jpg,stylegan2_ood,0.4,hot_first,0.930984
C:\My_Project\AIGC\stylegan2_test\fake\RE9I0JZ8XC.jpg,stylegan2_ood,0.4,bottom_first,0.827903
C:\My_Project\AIGC\stylegan2_test\fake\RE9I0JZ8XC.jpg,stylegan2_ood,0.6,hot_first,0.926811
C:\My_Project\AIGC\stylegan2_test\fake\RE9I0JZ8XC.jpg,stylegan2_ood,0.6,bottom_first,0.575149
C:\My_Project\AIGC\stylegan2_test\fake\RE9I0JZ8XC.jpg,stylegan2_ood,1.0,hot_first,0.934006
C:\My_Project\AIGC\stylegan2_test\fake\RE9I0JZ8XC.jpg,stylegan2_ood,1.0,bottom_first,0.934006
C:\My_Project\AIGC\stylegan2_test\fake\RTBQTLYH9Z.jpg,stylegan2_ood,0.05,hot_first,0.916854
C:\My_Project\AIGC\stylegan2_test\fake\RTBQTLYH9Z.jpg,stylegan2_ood,0.05,bottom_first,0.923316
C:\My_Project\AIGC\stylegan2_test\fake\RTBQTLYH9Z.jpg,stylegan2_ood,0.1,hot_first,0.920424
C:\My_Project\AIGC\stylegan2_test\fake\RTBQTLYH9Z.jpg,stylegan2_ood,0.1,bottom_first,0.920909
C:\My_Project\AIGC\stylegan2_test\fake\RTBQTLYH9Z.jpg,stylegan2_ood,0.2,hot_first,0.937594
C:\My_Project\AIGC\stylegan2_test\fake\RTBQTLYH9Z.jpg,stylegan2_ood,0.2,bottom_first,0.919296
C:\My_Project\AIGC\stylegan2_test\fake\RTBQTLYH9Z.jpg,stylegan2_ood,0.4,hot_first,0.954535
C:\My_Project\AIGC\stylegan2_test\fake\RTBQTLYH9Z.jpg,stylegan2_ood,0.4,bottom_first,0.909598
C:\My_Project\AIGC\stylegan2_test\fake\RTBQTLYH9Z.jpg,stylegan2_ood,0.6,hot_first,0.942219
C:\My_Project\AIGC\stylegan2_test\fake\RTBQTLYH9Z.jpg,stylegan2_ood,0.6,bottom_first,0.861862
C:\My_Project\AIGC\stylegan2_test\fake\RTBQTLYH9Z.jpg,stylegan2_ood,1.0,hot_first,0.935084
C:\My_Project\AIGC\stylegan2_test\fake\RTBQTLYH9Z.jpg,stylegan2_ood,1.0,bottom_first,0.935084
C:\My_Project\AIGC\stylegan2_test\fake\SALHBWCNVW.jpg,stylegan2_ood,0.05,hot_first,0.927212
C:\My_Project\AIGC\stylegan2_test\fake\SALHBWCNVW.jpg,stylegan2_ood,0.05,bottom_first,0.90909
C:\My_Project\AIGC\stylegan2_test\fake\SALHBWCNVW.jpg,stylegan2_ood,0.1,hot_first,0.921902
C:\My_Project\AIGC\stylegan2_test\fake\SALHBWCNVW.jpg,stylegan2_ood,0.1,bottom_first,0.887832
C:\My_Project\AIGC\stylegan2_test\fake\SALHBWCNVW.jpg,stylegan2_ood,0.2,hot_first,0.920873
C:\My_Project\AIGC\stylegan2_test\fake\SALHBWCNVW.jpg,stylegan2_ood,0.2,bottom_first,0.89589
C:\My_Project\AIGC\stylegan2_test\fake\SALHBWCNVW.jpg,stylegan2_ood,0.4,hot_first,0.921821
C:\My_Project\AIGC\stylegan2_test\fake\SALHBWCNVW.jpg,stylegan2_ood,0.4,bottom_first,0.881072
C:\My_Project\AIGC\stylegan2_test\fake\SALHBWCNVW.jpg,stylegan2_ood,0.6,hot_first,0.929445
C:\My_Project\AIGC\stylegan2_test\fake\SALHBWCNVW.jpg,stylegan2_ood,0.6,bottom_first,0.785475
C:\My_Project\AIGC\stylegan2_test\fake\SALHBWCNVW.jpg,stylegan2_ood,1.0,hot_first,0.932344
C:\My_Project\AIGC\stylegan2_test\fake\SALHBWCNVW.jpg,stylegan2_ood,1.0,bottom_first,0.932344
C:\My_Project\AIGC\stylegan2_test\fake\SMLN7GPDBD.jpg,stylegan2_ood,0.05,hot_first,0.942194
C:\My_Project\AIGC\stylegan2_test\fake\SMLN7GPDBD.jpg,stylegan2_ood,0.05,bottom_first,0.919895
C:\My_Project\AIGC\stylegan2_test\fake\SMLN7GPDBD.jpg,stylegan2_ood,0.1,hot_first,0.929447
C:\My_Project\AIGC\stylegan2_test\fake\SMLN7GPDBD.jpg,stylegan2_ood,0.1,bottom_first,0.90539
C:\My_Project\AIGC\stylegan2_test\fake\SMLN7GPDBD.jpg,stylegan2_ood,0.2,hot_first,0.933652
C:\My_Project\AIGC\stylegan2_test\fake\SMLN7GPDBD.jpg,stylegan2_ood,0.2,bottom_first,0.886126
C:\My_Project\AIGC\stylegan2_test\fake\SMLN7GPDBD.jpg,stylegan2_ood,0.4,hot_first,0.946258
C:\My_Project\AIGC\stylegan2_test\fake\SMLN7GPDBD.jpg,stylegan2_ood,0.4,bottom_first,0.873731
C:\My_Project\AIGC\stylegan2_test\fake\SMLN7GPDBD.jpg,stylegan2_ood,0.6,hot_first,0.942486
C:\My_Project\AIGC\stylegan2_test\fake\SMLN7GPDBD.jpg,stylegan2_ood,0.6,bottom_first,0.785459
C:\My_Project\AIGC\stylegan2_test\fake\SMLN7GPDBD.jpg,stylegan2_ood,1.0,hot_first,0.926717
C:\My_Project\AIGC\stylegan2_test\fake\SMLN7GPDBD.jpg,stylegan2_ood,1.0,bottom_first,0.926717
C:\My_Project\AIGC\stylegan2_test\fake\T84A6WMUGJ.jpg,stylegan2_ood,0.05,hot_first,0.925545
C:\My_Project\AIGC\stylegan2_test\fake\T84A6WMUGJ.jpg,stylegan2_ood,0.05,bottom_first,0.890618
C:\My_Project\AIGC\stylegan2_test\fake\T84A6WMUGJ.jpg,stylegan2_ood,0.1,hot_first,0.936678
C:\My_Project\AIGC\stylegan2_test\fake\T84A6WMUGJ.jpg,stylegan2_ood,0.1,bottom_first,0.87556
C:\My_Project\AIGC\stylegan2_test\fake\T84A6WMUGJ.jpg,stylegan2_ood,0.2,hot_first,0.943147
C:\My_Project\AIGC\stylegan2_test\fake\T84A6WMUGJ.jpg,stylegan2_ood,0.2,bottom_first,0.858587
C:\My_Project\AIGC\stylegan2_test\fake\T84A6WMUGJ.jpg,stylegan2_ood,0.4,hot_first,0.945766
C:\My_Project\AIGC\stylegan2_test\fake\T84A6WMUGJ.jpg,stylegan2_ood,0.4,bottom_first,0.83803
C:\My_Project\AIGC\stylegan2_test\fake\T84A6WMUGJ.jpg,stylegan2_ood,0.6,hot_first,0.924573
C:\My_Project\AIGC\stylegan2_test\fake\T84A6WMUGJ.jpg,stylegan2_ood,0.6,bottom_first,0.736383
C:\My_Project\AIGC\stylegan2_test\fake\T84A6WMUGJ.jpg,stylegan2_ood,1.0,hot_first,0.936583
C:\My_Project\AIGC\stylegan2_test\fake\T84A6WMUGJ.jpg,stylegan2_ood,1.0,bottom_first,0.936583
C:\My_Project\AIGC\stylegan2_test\fake\TF2K5P709A.jpg,stylegan2_ood,0.05,hot_first,0.920565
C:\My_Project\AIGC\stylegan2_test\fake\TF2K5P709A.jpg,stylegan2_ood,0.05,bottom_first,0.909287
C:\My_Project\AIGC\stylegan2_test\fake\TF2K5P709A.jpg,stylegan2_ood,0.1,hot_first,0.929744
C:\My_Project\AIGC\stylegan2_test\fake\TF2K5P709A.jpg,stylegan2_ood,0.1,bottom_first,0.899345
C:\My_Project\AIGC\stylegan2_test\fake\TF2K5P709A.jpg,stylegan2_ood,0.2,hot_first,0.936928
C:\My_Project\AIGC\stylegan2_test\fake\TF2K5P709A.jpg,stylegan2_ood,0.2,bottom_first,0.877186
C:\My_Project\AIGC\stylegan2_test\fake\TF2K5P709A.jpg,stylegan2_ood,0.4,hot_first,0.9437
C:\My_Project\AIGC\stylegan2_test\fake\TF2K5P709A.jpg,stylegan2_ood,0.4,bottom_first,0.879394
C:\My_Project\AIGC\stylegan2_test\fake\TF2K5P709A.jpg,stylegan2_ood,0.6,hot_first,0.928422
C:\My_Project\AIGC\stylegan2_test\fake\TF2K5P709A.jpg,stylegan2_ood,0.6,bottom_first,0.760604
C:\My_Project\AIGC\stylegan2_test\fake\TF2K5P709A.jpg,stylegan2_ood,1.0,hot_first,0.929481
C:\My_Project\AIGC\stylegan2_test\fake\TF2K5P709A.jpg,stylegan2_ood,1.0,bottom_first,0.929481
C:\My_Project\AIGC\stylegan2_test\fake\TGE19X7IKG.jpg,stylegan2_ood,0.05,hot_first,0.920563
C:\My_Project\AIGC\stylegan2_test\fake\TGE19X7IKG.jpg,stylegan2_ood,0.05,bottom_first,0.906406
C:\My_Project\AIGC\stylegan2_test\fake\TGE19X7IKG.jpg,stylegan2_ood,0.1,hot_first,0.925144
C:\My_Project\AIGC\stylegan2_test\fake\TGE19X7IKG.jpg,stylegan2_ood,0.1,bottom_first,0.896318
C:\My_Project\AIGC\stylegan2_test\fake\TGE19X7IKG.jpg,stylegan2_ood,0.2,hot_first,0.934727
C:\My_Project\AIGC\stylegan2_test\fake\TGE19X7IKG.jpg,stylegan2_ood,0.2,bottom_first,0.880938
C:\My_Project\AIGC\stylegan2_test\fake\TGE19X7IKG.jpg,stylegan2_ood,0.4,hot_first,0.938877
C:\My_Project\AIGC\stylegan2_test\fake\TGE19X7IKG.jpg,stylegan2_ood,0.4,bottom_first,0.83828
C:\My_Project\AIGC\stylegan2_test\fake\TGE19X7IKG.jpg,stylegan2_ood,0.6,hot_first,0.928592
C:\My_Project\AIGC\stylegan2_test\fake\TGE19X7IKG.jpg,stylegan2_ood,0.6,bottom_first,0.757641
C:\My_Project\AIGC\stylegan2_test\fake\TGE19X7IKG.jpg,stylegan2_ood,1.0,hot_first,0.92684
C:\My_Project\AIGC\stylegan2_test\fake\TGE19X7IKG.jpg,stylegan2_ood,1.0,bottom_first,0.92684
C:\My_Project\AIGC\stylegan2_test\fake\U7U3VI9OU9.jpg,stylegan2_ood,0.05,hot_first,0.911692
C:\My_Project\AIGC\stylegan2_test\fake\U7U3VI9OU9.jpg,stylegan2_ood,0.05,bottom_first,0.886075
C:\My_Project\AIGC\stylegan2_test\fake\U7U3VI9OU9.jpg,stylegan2_ood,0.1,hot_first,0.918249
C:\My_Project\AIGC\stylegan2_test\fake\U7U3VI9OU9.jpg,stylegan2_ood,0.1,bottom_first,0.879562
C:\My_Project\AIGC\stylegan2_test\fake\U7U3VI9OU9.jpg,stylegan2_ood,0.2,hot_first,0.923081
C:\My_Project\AIGC\stylegan2_test\fake\U7U3VI9OU9.jpg,stylegan2_ood,0.2,bottom_first,0.874256
C:\My_Project\AIGC\stylegan2_test\fake\U7U3VI9OU9.jpg,stylegan2_ood,0.4,hot_first,0.936846
C:\My_Project\AIGC\stylegan2_test\fake\U7U3VI9OU9.jpg,stylegan2_ood,0.4,bottom_first,0.827192
C:\My_Project\AIGC\stylegan2_test\fake\U7U3VI9OU9.jpg,stylegan2_ood,0.6,hot_first,0.945926
C:\My_Project\AIGC\stylegan2_test\fake\U7U3VI9OU9.jpg,stylegan2_ood,0.6,bottom_first,0.681342
C:\My_Project\AIGC\stylegan2_test\fake\U7U3VI9OU9.jpg,stylegan2_ood,1.0,hot_first,0.928442
C:\My_Project\AIGC\stylegan2_test\fake\U7U3VI9OU9.jpg,stylegan2_ood,1.0,bottom_first,0.928442
C:\My_Project\AIGC\stylegan2_test\fake\VOA1F7DMQ6.jpg,stylegan2_ood,0.05,hot_first,0.933735
C:\My_Project\AIGC\stylegan2_test\fake\VOA1F7DMQ6.jpg,stylegan2_ood,0.05,bottom_first,0.916771
C:\My_Project\AIGC\stylegan2_test\fake\VOA1F7DMQ6.jpg,stylegan2_ood,0.1,hot_first,0.939508
C:\My_Project\AIGC\stylegan2_test\fake\VOA1F7DMQ6.jpg,stylegan2_ood,0.1,bottom_first,0.907762
C:\My_Project\AIGC\stylegan2_test\fake\VOA1F7DMQ6.jpg,stylegan2_ood,0.2,hot_first,0.939779
C:\My_Project\AIGC\stylegan2_test\fake\VOA1F7DMQ6.jpg,stylegan2_ood,0.2,bottom_first,0.882249
C:\My_Project\AIGC\stylegan2_test\fake\VOA1F7DMQ6.jpg,stylegan2_ood,0.4,hot_first,0.946287
C:\My_Project\AIGC\stylegan2_test\fake\VOA1F7DMQ6.jpg,stylegan2_ood,0.4,bottom_first,0.88111
C:\My_Project\AIGC\stylegan2_test\fake\VOA1F7DMQ6.jpg,stylegan2_ood,0.6,hot_first,0.936055
C:\My_Project\AIGC\stylegan2_test\fake\VOA1F7DMQ6.jpg,stylegan2_ood,0.6,bottom_first,0.855695
C:\My_Project\AIGC\stylegan2_test\fake\VOA1F7DMQ6.jpg,stylegan2_ood,1.0,hot_first,0.9229
C:\My_Project\AIGC\stylegan2_test\fake\VOA1F7DMQ6.jpg,stylegan2_ood,1.0,bottom_first,0.9229
C:\My_Project\AIGC\stylegan2_test\fake\X0V9IP5OI8.jpg,stylegan2_ood,0.05,hot_first,0.919107
C:\My_Project\AIGC\stylegan2_test\fake\X0V9IP5OI8.jpg,stylegan2_ood,0.05,bottom_first,0.900548
C:\My_Project\AIGC\stylegan2_test\fake\X0V9IP5OI8.jpg,stylegan2_ood,0.1,hot_first,0.929204
C:\My_Project\AIGC\stylegan2_test\fake\X0V9IP5OI8.jpg,stylegan2_ood,0.1,bottom_first,0.896693
C:\My_Project\AIGC\stylegan2_test\fake\X0V9IP5OI8.jpg,stylegan2_ood,0.2,hot_first,0.940343
C:\My_Project\AIGC\stylegan2_test\fake\X0V9IP5OI8.jpg,stylegan2_ood,0.2,bottom_first,0.873701
C:\My_Project\AIGC\stylegan2_test\fake\X0V9IP5OI8.jpg,stylegan2_ood,0.4,hot_first,0.947196
C:\My_Project\AIGC\stylegan2_test\fake\X0V9IP5OI8.jpg,stylegan2_ood,0.4,bottom_first,0.845906
C:\My_Project\AIGC\stylegan2_test\fake\X0V9IP5OI8.jpg,stylegan2_ood,0.6,hot_first,0.932276
C:\My_Project\AIGC\stylegan2_test\fake\X0V9IP5OI8.jpg,stylegan2_ood,0.6,bottom_first,0.549282
C:\My_Project\AIGC\stylegan2_test\fake\X0V9IP5OI8.jpg,stylegan2_ood,1.0,hot_first,0.929371
C:\My_Project\AIGC\stylegan2_test\fake\X0V9IP5OI8.jpg,stylegan2_ood,1.0,bottom_first,0.929371
C:\My_Project\AIGC\stylegan2_test\fake\XIXEBV6U4Y.jpg,stylegan2_ood,0.05,hot_first,0.929787
C:\My_Project\AIGC\stylegan2_test\fake\XIXEBV6U4Y.jpg,stylegan2_ood,0.05,bottom_first,0.916881
C:\My_Project\AIGC\stylegan2_test\fake\XIXEBV6U4Y.jpg,stylegan2_ood,0.1,hot_first,0.935344
C:\My_Project\AIGC\stylegan2_test\fake\XIXEBV6U4Y.jpg,stylegan2_ood,0.1,bottom_first,0.923616
C:\My_Project\AIGC\stylegan2_test\fake\XIXEBV6U4Y.jpg,stylegan2_ood,0.2,hot_first,0.936585
C:\My_Project\AIGC\stylegan2_test\fake\XIXEBV6U4Y.jpg,stylegan2_ood,0.2,bottom_first,0.918756
C:\My_Project\AIGC\stylegan2_test\fake\XIXEBV6U4Y.jpg,stylegan2_ood,0.4,hot_first,0.952413
C:\My_Project\AIGC\stylegan2_test\fake\XIXEBV6U4Y.jpg,stylegan2_ood,0.4,bottom_first,0.865145
C:\My_Project\AIGC\stylegan2_test\fake\XIXEBV6U4Y.jpg,stylegan2_ood,0.6,hot_first,0.947497
C:\My_Project\AIGC\stylegan2_test\fake\XIXEBV6U4Y.jpg,stylegan2_ood,0.6,bottom_first,0.609333
C:\My_Project\AIGC\stylegan2_test\fake\XIXEBV6U4Y.jpg,stylegan2_ood,1.0,hot_first,0.934883
C:\My_Project\AIGC\stylegan2_test\fake\XIXEBV6U4Y.jpg,stylegan2_ood,1.0,bottom_first,0.934883
C:\My_Project\AIGC\stylegan2_test\fake\Z31WALJXGD.jpg,stylegan2_ood,0.05,hot_first,0.922219
C:\My_Project\AIGC\stylegan2_test\fake\Z31WALJXGD.jpg,stylegan2_ood,0.05,bottom_first,0.903882
C:\My_Project\AIGC\stylegan2_test\fake\Z31WALJXGD.jpg,stylegan2_ood,0.1,hot_first,0.933607
C:\My_Project\AIGC\stylegan2_test\fake\Z31WALJXGD.jpg,stylegan2_ood,0.1,bottom_first,0.896497
C:\My_Project\AIGC\stylegan2_test\fake\Z31WALJXGD.jpg,stylegan2_ood,0.2,hot_first,0.94175
C:\My_Project\AIGC\stylegan2_test\fake\Z31WALJXGD.jpg,stylegan2_ood,0.2,bottom_first,0.842816
C:\My_Project\AIGC\stylegan2_test\fake\Z31WALJXGD.jpg,stylegan2_ood,0.4,hot_first,0.945268
C:\My_Project\AIGC\stylegan2_test\fake\Z31WALJXGD.jpg,stylegan2_ood,0.4,bottom_first,0.816057
C:\My_Project\AIGC\stylegan2_test\fake\Z31WALJXGD.jpg,stylegan2_ood,0.6,hot_first,0.934204
C:\My_Project\AIGC\stylegan2_test\fake\Z31WALJXGD.jpg,stylegan2_ood,0.6,bottom_first,0.645608
C:\My_Project\AIGC\stylegan2_test\fake\Z31WALJXGD.jpg,stylegan2_ood,1.0,hot_first,0.927405
C:\My_Project\AIGC\stylegan2_test\fake\Z31WALJXGD.jpg,stylegan2_ood,1.0,bottom_first,0.927405
C:\My_Project\AIGC\stylegan2_test\fake\ZBQ6VDYCNP.jpg,stylegan2_ood,0.05,hot_first,0.934263
C:\My_Project\AIGC\stylegan2_test\fake\ZBQ6VDYCNP.jpg,stylegan2_ood,0.05,bottom_first,0.912747
C:\My_Project\AIGC\stylegan2_test\fake\ZBQ6VDYCNP.jpg,stylegan2_ood,0.1,hot_first,0.934396
C:\My_Project\AIGC\stylegan2_test\fake\ZBQ6VDYCNP.jpg,stylegan2_ood,0.1,bottom_first,0.899673
C:\My_Project\AIGC\stylegan2_test\fake\ZBQ6VDYCNP.jpg,stylegan2_ood,0.2,hot_first,0.944053
C:\My_Project\AIGC\stylegan2_test\fake\ZBQ6VDYCNP.jpg,stylegan2_ood,0.2,bottom_first,0.882497
C:\My_Project\AIGC\stylegan2_test\fake\ZBQ6VDYCNP.jpg,stylegan2_ood,0.4,hot_first,0.949598
C:\My_Project\AIGC\stylegan2_test\fake\ZBQ6VDYCNP.jpg,stylegan2_ood,0.4,bottom_first,0.883258
C:\My_Project\AIGC\stylegan2_test\fake\ZBQ6VDYCNP.jpg,stylegan2_ood,0.6,hot_first,0.935598
C:\My_Project\AIGC\stylegan2_test\fake\ZBQ6VDYCNP.jpg,stylegan2_ood,0.6,bottom_first,0.783875
C:\My_Project\AIGC\stylegan2_test\fake\ZBQ6VDYCNP.jpg,stylegan2_ood,1.0,hot_first,0.932458
C:\My_Project\AIGC\stylegan2_test\fake\ZBQ6VDYCNP.jpg,stylegan2_ood,1.0,bottom_first,0.932458
C:\My_Project\AIGC\stylegan2_test\fake\ZIJJJONED1.jpg,stylegan2_ood,0.05,hot_first,0.920896
C:\My_Project\AIGC\stylegan2_test\fake\ZIJJJONED1.jpg,stylegan2_ood,0.05,bottom_first,0.89915
C:\My_Project\AIGC\stylegan2_test\fake\ZIJJJONED1.jpg,stylegan2_ood,0.1,hot_first,0.932036
C:\My_Project\AIGC\stylegan2_test\fake\ZIJJJONED1.jpg,stylegan2_ood,0.1,bottom_first,0.891503
C:\My_Project\AIGC\stylegan2_test\fake\ZIJJJONED1.jpg,stylegan2_ood,0.2,hot_first,0.933743
C:\My_Project\AIGC\stylegan2_test\fake\ZIJJJONED1.jpg,stylegan2_ood,0.2,bottom_first,0.877396
C:\My_Project\AIGC\stylegan2_test\fake\ZIJJJONED1.jpg,stylegan2_ood,0.4,hot_first,0.940306
C:\My_Project\AIGC\stylegan2_test\fake\ZIJJJONED1.jpg,stylegan2_ood,0.4,bottom_first,0.843732
C:\My_Project\AIGC\stylegan2_test\fake\ZIJJJONED1.jpg,stylegan2_ood,0.6,hot_first,0.936202
C:\My_Project\AIGC\stylegan2_test\fake\ZIJJJONED1.jpg,stylegan2_ood,0.6,bottom_first,0.705626
C:\My_Project\AIGC\stylegan2_test\fake\ZIJJJONED1.jpg,stylegan2_ood,1.0,hot_first,0.924562
C:\My_Project\AIGC\stylegan2_test\fake\ZIJJJONED1.jpg,stylegan2_ood,1.0,bottom_first,0.924562
C:\My_Project\AIGC\sd2.1\ff\360\768_116.png,truetest_df40,0.05,hot_first,0.932447
C:\My_Project\AIGC\sd2.1\ff\360\768_116.png,truetest_df40,0.05,bottom_first,0.906697
C:\My_Project\AIGC\sd2.1\ff\360\768_116.png,truetest_df40,0.1,hot_first,0.937397
C:\My_Project\AIGC\sd2.1\ff\360\768_116.png,truetest_df40,0.1,bottom_first,0.907859
C:\My_Project\AIGC\sd2.1\ff\360\768_116.png,truetest_df40,0.2,hot_first,0.933442
C:\My_Project\AIGC\sd2.1\ff\360\768_116.png,truetest_df40,0.2,bottom_first,0.900499
C:\My_Project\AIGC\sd2.1\ff\360\768_116.png,truetest_df40,0.4,hot_first,0.923763
C:\My_Project\AIGC\sd2.1\ff\360\768_116.png,truetest_df40,0.4,bottom_first,0.89286
C:\My_Project\AIGC\sd2.1\ff\360\768_116.png,truetest_df40,0.6,hot_first,0.929608
C:\My_Project\AIGC\sd2.1\ff\360\768_116.png,truetest_df40,0.6,bottom_first,0.886004
C:\My_Project\AIGC\sd2.1\ff\360\768_116.png,truetest_df40,1.0,hot_first,0.922714
C:\My_Project\AIGC\sd2.1\ff\360\768_116.png,truetest_df40,1.0,bottom_first,0.922714
C:\My_Project\AIGC\sd2.1\cdf\YouTube-real\00246\Celeb-real_id11_0003_211.png,truetest_df40,0.05,hot_first,0.943677
C:\My_Project\AIGC\sd2.1\cdf\YouTube-real\00246\Celeb-real_id11_0003_211.png,truetest_df40,0.05,bottom_first,0.926492
C:\My_Project\AIGC\sd2.1\cdf\YouTube-real\00246\Celeb-real_id11_0003_211.png,truetest_df40,0.1,hot_first,0.944549
C:\My_Project\AIGC\sd2.1\cdf\YouTube-real\00246\Celeb-real_id11_0003_211.png,truetest_df40,0.1,bottom_first,0.925927
C:\My_Project\AIGC\sd2.1\cdf\YouTube-real\00246\Celeb-real_id11_0003_211.png,truetest_df40,0.2,hot_first,0.944663
C:\My_Project\AIGC\sd2.1\cdf\YouTube-real\00246\Celeb-real_id11_0003_211.png,truetest_df40,0.2,bottom_first,0.924962
C:\My_Project\AIGC\sd2.1\cdf\YouTube-real\00246\Celeb-real_id11_0003_211.png,truetest_df40,0.4,hot_first,0.939892
C:\My_Project\AIGC\sd2.1\cdf\YouTube-real\00246\Celeb-real_id11_0003_211.png,truetest_df40,0.4,bottom_first,0.915165
C:\My_Project\AIGC\sd2.1\cdf\YouTube-real\00246\Celeb-real_id11_0003_211.png,truetest_df40,0.6,hot_first,0.944315
C:\My_Project\AIGC\sd2.1\cdf\YouTube-real\00246\Celeb-real_id11_0003_211.png,truetest_df40,0.6,bottom_first,0.914815
C:\My_Project\AIGC\sd2.1\cdf\YouTube-real\00246\Celeb-real_id11_0003_211.png,truetest_df40,1.0,hot_first,0.932655
C:\My_Project\AIGC\sd2.1\cdf\YouTube-real\00246\Celeb-real_id11_0003_211.png,truetest_df40,1.0,bottom_first,0.932655
C:\My_Project\AIGC\sd2.1\ff\065\324_241.png,truetest_df40,0.05,hot_first,0.944358
C:\My_Project\AIGC\sd2.1\ff\065\324_241.png,truetest_df40,0.05,bottom_first,0.936243
C:\My_Project\AIGC\sd2.1\ff\065\324_241.png,truetest_df40,0.1,hot_first,0.943398
C:\My_Project\AIGC\sd2.1\ff\065\324_241.png,truetest_df40,0.1,bottom_first,0.93576
C:\My_Project\AIGC\sd2.1\ff\065\324_241.png,truetest_df40,0.2,hot_first,0.942881
C:\My_Project\AIGC\sd2.1\ff\065\324_241.png,truetest_df40,0.2,bottom_first,0.938804
C:\My_Project\AIGC\sd2.1\ff\065\324_241.png,truetest_df40,0.4,hot_first,0.938927
C:\My_Project\AIGC\sd2.1\ff\065\324_241.png,truetest_df40,0.4,bottom_first,0.939771
C:\My_Project\AIGC\sd2.1\ff\065\324_241.png,truetest_df40,0.6,hot_first,0.9365
C:\My_Project\AIGC\sd2.1\ff\065\324_241.png,truetest_df40,0.6,bottom_first,0.929376
C:\My_Project\AIGC\sd2.1\ff\065\324_241.png,truetest_df40,1.0,hot_first,0.938641
C:\My_Project\AIGC\sd2.1\ff\065\324_241.png,truetest_df40,1.0,bottom_first,0.938641
C:\My_Project\AIGC\sd2.1\cdf\Celeb-real\id47_0001\YouTube-real_00218_046.png,truetest_df40,0.05,hot_first,0.946315
C:\My_Project\AIGC\sd2.1\cdf\Celeb-real\id47_0001\YouTube-real_00218_046.png,truetest_df40,0.05,bottom_first,0.940723
C:\My_Project\AIGC\sd2.1\cdf\Celeb-real\id47_0001\YouTube-real_00218_046.png,truetest_df40,0.1,hot_first,0.944813
C:\My_Project\AIGC\sd2.1\cdf\Celeb-real\id47_0001\YouTube-real_00218_046.png,truetest_df40,0.1,bottom_first,0.94161
C:\My_Project\AIGC\sd2.1\cdf\Celeb-real\id47_0001\YouTube-real_00218_046.png,truetest_df40,0.2,hot_first,0.94058
C:\My_Project\AIGC\sd2.1\cdf\Celeb-real\id47_0001\YouTube-real_00218_046.png,truetest_df40,0.2,bottom_first,0.938544
C:\My_Project\AIGC\sd2.1\cdf\Celeb-real\id47_0001\YouTube-real_00218_046.png,truetest_df40,0.4,hot_first,0.943646
C:\My_Project\AIGC\sd2.1\cdf\Celeb-real\id47_0001\YouTube-real_00218_046.png,truetest_df40,0.4,bottom_first,0.936169
C:\My_Project\AIGC\sd2.1\cdf\Celeb-real\id47_0001\YouTube-real_00218_046.png,truetest_df40,0.6,hot_first,0.944451
C:\My_Project\AIGC\sd2.1\cdf\Celeb-real\id47_0001\YouTube-real_00218_046.png,truetest_df40,0.6,bottom_first,0.933886
C:\My_Project\AIGC\sd2.1\cdf\Celeb-real\id47_0001\YouTube-real_00218_046.png,truetest_df40,1.0,hot_first,0.936141
